TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID
TT04554,U01390,CR00009,25/10/2025,0,Bank Transfer,TC00033
TT04555,U01390,CR00013,22/6/2025,0,PayPal,TC00054
TT04556,U01392,CR00046,12/1/2025,248.1,PayPal,TC00041
TT04557,U01392,CR00017,19/1/2025,0,Credit Card,TC00053
TT04558,U01392,CR00005,28/11/2025,0,Bank Transfer,TC00056
TT04559,U01396,CR00002,14/8/2025,0,Credit Card,TC00056
TT04560,U01396,CR00059,18/7/2025,0,Bank Transfer,TC00002
TT04561,U01396,CR00034,6/3/2025,394.26,PayPal,TC00046
TT04562,U01402,CR00048,17/5/2025,0,Bank Transfer,TC00011
TT04563,U01402,CR00026,21/4/2025,0,PayPal,TC00021
TT04564,U01402,CR00011,15/10/2025,326.02,Bank Transfer,TC00053
TT04565,U01402,CR00055,22/8/2025,57.32,PayPal,TC00058
TT04566,U01408,CR00054,11/6/2025,0,Bank Transfer,TC00058
TT04567,U01408,CR00004,7/7/2025,0,Credit Card,TC00056
TT04568,U01409,CR00045,2/6/2025,0,Bank Transfer,TC00037
TT04569,U01409,CR00001,23/1/2025,472.28,Credit Card,TC00056
TT04570,U01409,CR00023,10/3/2025,0,PayPal,TC00008
TT04571,U01409,CR00044,7/9/2025,119.04,Credit Card,TC00037
TT04572,U01412,CR00055,7/1/2025,57.32,Credit Card,TC00058
TT04573,U01412,CR00042,18/2/2025,0,Credit Card,TC00037
TT04574,U01412,CR00028,13/9/2025,0.78,Credit Card,TC00021
TT04575,U01415,CR00034,22/1/2025,394.26,Credit Card,TC00046
TT04576,U01415,CR00006,3/5/2025,276.37,Bank Transfer,TC00033
TT04577,U01415,CR00049,29/7/2025,415.51,Bank Transfer,TC00041
TT04578,U01420,CR00015,1/9/2025,285.05,PayPal,TC00008
TT04579,U01420,CR00028,4/7/2025,0.78,Credit Card,TC00021
TT04580,U01420,CR00041,5/5/2025,53.86,Credit Card,TC00037
TT04581,U01436,CR00013,5/6/2025,0,Bank Transfer,TC00002
TT04582,U01436,CR00021,18/3/2025,0,PayPal,TC00008
TT04583,U01438,CR00060,13/5/2025,0,PayPal,TC00024
TT04584,U01438,CR00052,5/6/2025,0,PayPal,TC00058
TT04585,U01438,CR00051,18/11/2025,37.89,Bank Transfer,TC00058
TT04586,U01438,CR00048,17/4/2025,0,Bank Transfer,TC00041
TT04587,U01442,CR00056,23/6/2025,212.39,Bank Transfer,TC00002
TT04588,U01442,CR00039,25/10/2025,346.71,Credit Card,TC00018
TT04589,U01442,CR00007,28/11/2025,0,Credit Card,TC00033
TT04590,U01453,CR00031,27/8/2025,0,PayPal,TC00055
TT04591,U01453,CR00058,7/9/2025,0,Bank Transfer,TC00002
TT04592,U01454,CR00007,26/12/2025,0,PayPal,TC00033
TT04593,U01454,CR00031,27/5/2025,0,Bank Transfer,TC00059
TT04594,U01465,CR00026,27/1/2025,0,Bank Transfer,TC00007
TT04595,U01465,CR00034,1/2/2025,394.26,Bank Transfer,TC00012
TT04596,U01482,CR00050,7/3/2025,490.9,Credit Card,TC00054
TT04597,U01482,CR00052,13/5/2025,0,PayPal,TC00058
TT04598,U01491,CR00059,17/3/2025,0,PayPal,TC00024
TT04599,U01491,CR00058,24/8/2025,0,Bank Transfer,TC00002
TT04600,U01491,CR00016,9/7/2025,0,Credit Card,TC00053
TT04601,U01492,CR00043,10/9/2025,0,Credit Card,TC00037
TT04602,U01492,CR00050,26/6/2025,490.9,PayPal,TC00041
TT04603,U01492,CR00039,1/2/2025,346.71,PayPal,TC00018
TT04604,U01492,CR00059,18/9/2025,0,PayPal,TC00002
TT04605,U01505,CR00035,8/11/2025,0,PayPal,TC00055
TT04606,U01505,CR00022,25/7/2025,0,Bank Transfer,TC00008
TT04607,U01505,CR00042,28/10/2025,0,Bank Transfer,TC00037
TT04608,U01507,CR00041,6/6/2025,53.86,Credit Card,TC00037
TT04609,U01507,CR00013,27/2/2025,0,Credit Card,TC00004
TT04610,U01507,CR00025,15/1/2025,299.57,Credit Card,TC00008
TT04611,U01519,CR00008,19/4/2025,0,Bank Transfer,TC00033
TT04612,U01519,CR00020,17/3/2025,0,Bank Transfer,TC00053
TT04613,U01529,CR00027,9/5/2025,0,Credit Card,TC00007
TT04614,U01529,CR00035,22/5/2025,0,PayPal,TC00012
TT04615,U01529,CR00042,5/11/2025,0,PayPal,TC00037
TT04616,U01533,CR00009,24/2/2025,0,Bank Transfer,TC00033
TT04617,U01533,CR00041,17/11/2025,53.86,Credit Card,TC00037
TT04618,U01533,CR00055,8/5/2025,57.32,PayPal,TC00058
TT04619,U01535,CR00051,21/5/2025,37.89,Credit Card,TC00058
TT04620,U01535,CR00050,16/3/2025,490.9,PayPal,TC00011
TT04621,U01535,CR00037,7/2/2025,0,PayPal,TC00018
TT04622,U01535,CR00049,30/7/2025,415.51,Bank Transfer,TC00041
TT04623,U01537,CR00049,11/12/2025,415.51,PayPal,TC00054
TT04624,U01537,CR00001,10/8/2025,472.28,PayPal,TC00056
TT04625,U01537,CR00023,10/5/2025,0,Bank Transfer,TC00008
TT04626,U01541,CR00027,13/8/2025,0,Bank Transfer,TC00021
TT04627,U01541,CR00039,18/9/2025,346.71,Credit Card,TC00018
TT04628,U01541,CR00025,30/1/2025,299.57,Credit Card,TC00008
TT04629,U01541,CR00051,23/11/2025,37.89,Bank Transfer,TC00058
TT04630,U01554,CR00033,7/1/2025,0,Credit Card,TC00055
TT04631,U01554,CR00042,22/9/2025,0,Credit Card,TC00037
TT04632,U01554,CR00029,10/2/2025,0,Bank Transfer,TC00021
TT04633,U01554,CR00036,24/9/2025,0,PayPal,TC00018
TT04634,U01568,CR00013,1/10/2025,0,PayPal,TC00011
TT04635,U01568,CR00042,1/10/2025,0,Bank Transfer,TC00037
TT04636,U01568,CR00049,9/1/2025,415.51,PayPal,TC00011
TT04637,U01571,CR00032,14/1/2025,0,PayPal,TC00055
TT04638,U01571,CR00045,25/8/2025,0,Bank Transfer,TC00037
TT04639,U01591,CR00048,1/12/2025,0,PayPal,TC00041
TT04640,U01591,CR00032,10/8/2025,0,Bank Transfer,TC00059
TT04641,U01592,CR00031,4/9/2025,0,PayPal,TC00059
TT04642,U01592,CR00060,11/9/2025,0,Credit Card,TC00002
TT04643,U01592,CR00054,6/10/2025,0,PayPal,TC00058
TT04644,U01592,CR00027,21/8/2025,0,PayPal,TC00007
TT04645,U01596,CR00029,27/8/2025,0,PayPal,TC00021
TT04646,U01596,CR00022,2/5/2025,0,PayPal,TC00008
TT04647,U01624,CR00006,20/10/2025,276.37,Credit Card,TC00033
TT04648,U01624,CR00049,15/12/2025,415.51,Bank Transfer,TC00041
TT04649,U01624,CR00059,29/12/2025,0,Credit Card,TC00024
TT04650,U01624,CR00024,5/11/2025,117.68,Bank Transfer,TC00008
TT04651,U01625,CR00021,9/8/2025,0,Credit Card,TC00008
TT04652,U01625,CR00036,30/10/2025,0,Bank Transfer,TC00018
TT04653,U01625,CR00034,26/10/2025,394.26,Credit Card,TC00059
TT04654,U01631,CR00034,6/5/2025,394.26,Bank Transfer,TC00059
TT04655,U01631,CR00008,17/10/2025,0,PayPal,TC00033
TT04656,U01644,CR00035,27/3/2025,0,Bank Transfer,TC00046
TT04657,U01644,CR00012,24/9/2025,487.92,Credit Card,TC00018
TT04658,U01644,CR00013,2/11/2025,0,Credit Card,TC00056
TT04659,U01645,CR00020,28/6/2025,0,Credit Card,TC00053
TT04660,U01645,CR00013,2/4/2025,0,Bank Transfer,TC00008
TT04661,U01645,CR00028,20/12/2025,0.78,PayPal,TC00007
TT04662,U01648,CR00029,17/9/2025,0,Credit Card,TC00007
TT04663,U01648,CR00032,26/11/2025,0,PayPal,TC00012
TT04664,U01648,CR00024,6/5/2025,117.68,Credit Card,TC00008
TT04665,U01648,CR00028,26/6/2025,0.78,Bank Transfer,TC00021
TT04666,U01659,CR00040,18/7/2025,327.99,Bank Transfer,TC00018
TT04667,U01659,CR00056,24/11/2025,212.39,Credit Card,TC00024
TT04668,U01659,CR00036,17/1/2025,0,Credit Card,TC00018
TT04669,U01660,CR00051,16/4/2025,37.89,Bank Transfer,TC00058
TT04670,U01660,CR00055,7/10/2025,57.32,PayPal,TC00058
TT04671,U01665,CR00058,12/9/2025,0,Credit Card,TC00002
TT04672,U01665,CR00021,22/9/2025,0,Credit Card,TC00008
TT04673,U01665,CR00022,11/2/2025,0,PayPal,TC00008
TT04674,U01665,CR00043,11/2/2025,0,PayPal,TC00037
TT04675,U01677,CR00007,13/10/2025,0,Credit Card,TC00033
TT04676,U01677,CR00014,7/3/2025,0,PayPal,TC00008
TT04677,U01684,CR00032,24/7/2025,0,PayPal,TC00059
TT04678,U01684,CR00045,29/6/2025,0,Credit Card,TC00037
TT04679,U01690,CR00043,16/9/2025,0,Bank Transfer,TC00037
TT04680,U01690,CR00035,23/2/2025,0,PayPal,TC00012
TT04681,U01690,CR00009,21/2/2025,0,PayPal,TC00033
TT04682,U01690,CR00048,24/5/2025,0,Credit Card,TC00054
TT04683,U01703,CR00012,24/7/2025,487.92,PayPal,TC00008
TT04684,U01703,CR00033,9/2/2025,0,Credit Card,TC00012
TT04685,U01703,CR00019,14/8/2025,0,Credit Card,TC00053
TT04686,U01707,CR00044,15/8/2025,119.04,Credit Card,TC00037
TT04687,U01707,CR00017,15/9/2025,0,PayPal,TC00053
TT04688,U01707,CR00035,20/5/2025,0,Credit Card,TC00046
TT04689,U01713,CR00030,2/3/2025,0,Bank Transfer,TC00007
TT04690,U01713,CR00034,4/10/2025,394.26,Credit Card,TC00055
TT04691,U01713,CR00019,22/12/2025,0,PayPal,TC00053
TT04692,U01713,CR00055,30/6/2025,57.32,PayPal,TC00058
TT04693,U01733,CR00002,26/4/2025,0,Bank Transfer,TC00056
TT04694,U01733,CR00006,28/4/2025,276.37,Bank Transfer,TC00033
TT04695,U01733,CR00037,29/6/2025,0,PayPal,TC00018
TT04696,U01733,CR00025,2/5/2025,299.57,PayPal,TC00008
TT04697,U01734,CR00011,12/7/2025,326.02,Credit Card,TC00033
TT04698,U01734,CR00008,8/5/2025,0,PayPal,TC00033
TT04699,U01734,CR00044,14/5/2025,119.04,PayPal,TC00037
TT04700,U01744,CR00016,9/7/2025,0,PayPal,TC00053
TT04701,U01744,CR00057,16/6/2025,177.34,PayPal,TC00024
TT04702,U01744,CR00021,15/4/2025,0,Credit Card,TC00008
TT04703,U01744,CR00012,20/4/2025,487.92,Bank Transfer,TC00046
TT04704,U01747,CR00054,15/9/2025,0,Credit Card,TC00058
TT04705,U01747,CR00057,22/6/2025,177.34,PayPal,TC00024
TT04706,U01747,CR00020,2/3/2025,0,PayPal,TC00053
TT04707,U01747,CR00037,22/2/2025,0,PayPal,TC00018
TT04708,U01750,CR00038,3/5/2025,342.61,PayPal,TC00018
TT04709,U01750,CR00009,30/1/2025,0,Bank Transfer,TC00033
TT04710,U01750,CR00002,16/8/2025,0,Bank Transfer,TC00056
TT04711,U01750,CR00015,24/4/2025,285.05,Credit Card,TC00008
TT04712,U01752,CR00056,19/9/2025,212.39,Credit Card,TC00024
TT04713,U01752,CR00047,2/12/2025,89.59,Bank Transfer,TC00041
TT04714,U01752,CR00003,10/3/2025,0,PayPal,TC00056
TT04715,U01752,CR00008,23/3/2025,0,Bank Transfer,TC00033
TT04716,U01756,CR00005,30/3/2025,0,PayPal,TC00056
TT04717,U01756,CR00030,27/1/2025,0,Credit Card,TC00004
TT04718,U01766,CR00035,25/6/2025,0,PayPal,TC00055
TT04719,U01766,CR00039,5/7/2025,346.71,PayPal,TC00018
TT04720,U01766,CR00006,2/3/2025,276.37,PayPal,TC00033
TT04721,U01769,CR00020,13/7/2025,0,PayPal,TC00053
TT04722,U01769,CR00058,21/8/2025,0,Credit Card,TC00002
TT04723,U01769,CR00041,30/1/2025,53.86,PayPal,TC00037
TT04724,U01769,CR00030,15/8/2025,0,Credit Card,TC00004
TT04725,U01770,CR00035,27/9/2025,0,PayPal,TC00059
TT04726,U01770,CR00010,22/3/2025,0,Credit Card,TC00033
TT04727,U01771,CR00028,1/6/2025,0.78,Bank Transfer,TC00007
TT04728,U01771,CR00039,18/8/2025,346.71,Credit Card,TC00018
TT04729,U01771,CR00008,19/2/2025,0,Bank Transfer,TC00033
TT04730,U01783,CR00055,22/8/2025,57.32,Credit Card,TC00058
TT04731,U01783,CR00037,11/11/2025,0,Credit Card,TC00018
TT04732,U01783,CR00014,22/10/2025,0,Bank Transfer,TC00007
TT04733,U01803,CR00004,22/10/2025,0,Credit Card,TC00056
TT04734,U01803,CR00038,17/5/2025,342.61,Bank Transfer,TC00018
TT04735,U01803,CR00054,12/1/2025,0,PayPal,TC00058
TT04736,U01808,CR00001,17/2/2025,472.28,Credit Card,TC00056
TT04737,U01808,CR00059,1/2/2025,0,PayPal,TC00024
TT04738,U01808,CR00056,3/10/2025,212.39,PayPal,TC00002
TT04739,U01814,CR00001,22/9/2025,472.28,Credit Card,TC00056
TT04740,U01814,CR00018,23/5/2025,0,PayPal,TC00053
TT04741,U01814,CR00030,8/8/2025,0,PayPal,TC00021
TT04742,U01829,CR00042,25/7/2025,0,PayPal,TC00037
TT04743,U01829,CR00031,16/10/2025,0,PayPal,TC00055
TT04744,U01850,CR00044,24/2/2025,119.04,PayPal,TC00037
TT04745,U01850,CR00021,19/3/2025,0,Bank Transfer,TC00008
TT04746,U01850,CR00025,3/11/2025,299.57,Credit Card,TC00008
TT04747,U01851,CR00038,8/11/2025,342.61,Bank Transfer,TC00018
TT04748,U01851,CR00023,13/3/2025,0,PayPal,TC00008
TT04749,U01851,CR00013,4/9/2025,0,Credit Card,TC00007
TT04750,U01851,CR00011,6/11/2025,326.02,Bank Transfer,TC00007
TT04751,U01852,CR00017,12/2/2025,0,Credit Card,TC00053
TT04752,U01852,CR00044,25/5/2025,119.04,PayPal,TC00037
TT04753,U01852,CR00004,21/9/2025,0,Bank Transfer,TC00056
TT04754,U01852,CR00034,21/4/2025,394.26,Credit Card,TC00055
TT04755,U01857,CR00041,16/2/2025,53.86,PayPal,TC00037
TT04756,U01857,CR00010,1/1/2025,0,PayPal,TC00033
TT04757,U01860,CR00005,11/1/2025,0,Credit Card,TC00056
TT04758,U01860,CR00017,14/12/2025,0,Credit Card,TC00053
TT04759,U01860,CR00012,1/7/2025,487.92,PayPal,TC00021
TT04760,U01861,CR00055,8/6/2025,57.32,Bank Transfer,TC00058
TT04761,U01861,CR00051,1/9/2025,37.89,PayPal,TC00058
TT04762,U01865,CR00005,28/11/2025,0,Bank Transfer,TC00056
TT04763,U01865,CR00045,6/3/2025,0,Credit Card,TC00037
TT04764,U01865,CR00004,1/9/2025,0,PayPal,TC00056
TT04765,U01865,CR00031,7/9/2025,0,Bank Transfer,TC00012
TT04766,U01882,CR00014,24/5/2025,0,PayPal,TC00024
TT04767,U01882,CR00055,2/1/2025,57.32,Bank Transfer,TC00058
TT04768,U01882,CR00051,23/3/2025,37.89,Bank Transfer,TC00058
TT04769,U01899,CR00004,3/1/2025,0,Credit Card,TC00056
TT04770,U01899,CR00054,9/2/2025,0,Bank Transfer,TC00058
TT04771,U01909,CR00051,11/6/2025,37.89,Credit Card,TC00058
TT04772,U01909,CR00030,28/1/2025,0,PayPal,TC00007
TT04773,U01909,CR00018,9/2/2025,0,Credit Card,TC00053
TT04774,U01921,CR00022,14/12/2025,0,PayPal,TC00008
TT04775,U01921,CR00048,16/6/2025,0,Credit Card,TC00041
TT04776,U01933,CR00037,5/2/2025,0,Credit Card,TC00018
TT04777,U01933,CR00020,23/3/2025,0,PayPal,TC00053
TT04778,U01939,CR00025,9/11/2025,299.57,Bank Transfer,TC00008
TT04779,U01939,CR00002,24/12/2025,0,Credit Card,TC00056
TT04780,U01939,CR00044,19/7/2025,119.04,Credit Card,TC00037
TT04781,U01939,CR00019,11/8/2025,0,PayPal,TC00053
TT04782,U01950,CR00030,16/10/2025,0,Credit Card,TC00021
TT04783,U01950,CR00018,8/12/2025,0,Credit Card,TC00053
TT04784,U01951,CR00033,15/10/2025,0,Credit Card,TC00059
TT04785,U01951,CR00029,1/7/2025,0,Credit Card,TC00004
TT04786,U01951,CR00035,17/6/2025,0,Credit Card,TC00012
TT04787,U01964,CR00006,4/3/2025,276.37,Bank Transfer,TC00033
TT04788,U01964,CR00053,1/7/2025,0,Bank Transfer,TC00058
TT04789,U01964,CR00058,30/4/2025,0,Credit Card,TC00024
TT04790,U01964,CR00023,4/2/2025,0,Credit Card,TC00008
TT04791,U01966,CR00046,13/4/2025,248.1,Bank Transfer,TC00011
TT04792,U01966,CR00040,12/3/2025,327.99,PayPal,TC00018
TT04793,U01966,CR00002,4/5/2025,0,Bank Transfer,TC00056
TT04794,U01966,CR00032,22/7/2025,0,PayPal,TC00059
TT04795,U01991,CR00011,21/4/2025,326.02,Bank Transfer,TC00058
TT04796,U01991,CR00051,1/7/2025,37.89,PayPal,TC00058
TT04797,U01991,CR00008,8/4/2025,0,Bank Transfer,TC00033
TT04798,U01992,CR00039,8/12/2025,346.71,PayPal,TC00018
TT04799,U01992,CR00037,1/7/2025,0,Bank Transfer,TC00018
TT04800,U02003,CR00045,3/5/2025,0,PayPal,TC00037
TT04801,U02003,CR00053,12/12/2025,0,PayPal,TC00058
TT04802,U02003,CR00017,27/8/2025,0,Credit Card,TC00053
TT04803,U02003,CR00050,24/7/2025,490.9,PayPal,TC00041
TT04804,U02013,CR00010,30/1/2025,0,Credit Card,TC00033
TT04805,U02013,CR00048,8/3/2025,0,PayPal,TC00054
TT04806,U02014,CR00041,3/4/2025,53.86,Bank Transfer,TC00037
TT04807,U02014,CR00035,19/10/2025,0,PayPal,TC00012
TT04808,U02014,CR00028,4/11/2025,0.78,Credit Card,TC00021
TT04809,U02019,CR00055,27/4/2025,57.32,Bank Transfer,TC00058
TT04810,U02019,CR00054,11/3/2025,0,Bank Transfer,TC00058
TT04811,U02019,CR00056,2/11/2025,212.39,Credit Card,TC00024
TT04812,U02031,CR00044,26/8/2025,119.04,PayPal,TC00037
TT04813,U02031,CR00029,21/6/2025,0,PayPal,TC00004
TT04814,U02032,CR00037,24/2/2025,0,Credit Card,TC00018
TT04815,U02032,CR00053,22/6/2025,0,Bank Transfer,TC00058
TT04816,U02036,CR00027,17/7/2025,0,PayPal,TC00021
TT04817,U02036,CR00047,9/4/2025,89.59,Bank Transfer,TC00041
TT04818,U02041,CR00009,9/6/2025,0,Credit Card,TC00033
TT04819,U02041,CR00051,16/10/2025,37.89,Credit Card,TC00058
TT04820,U02041,CR00027,20/10/2025,0,Bank Transfer,TC00007
TT04821,U02044,CR00003,21/10/2025,0,Bank Transfer,TC00056
TT04822,U02044,CR00033,17/4/2025,0,Bank Transfer,TC00059
TT04823,U02050,CR00060,26/1/2025,0,Bank Transfer,TC00002
TT04824,U02050,CR00022,15/12/2025,0,Credit Card,TC00008
TT04825,U02050,CR00052,13/12/2025,0,Bank Transfer,TC00058
TT04826,U02052,CR00015,29/9/2025,285.05,Bank Transfer,TC00004
TT04827,U02052,CR00012,23/3/2025,487.92,Credit Card,TC00059
TT04828,U02060,CR00032,1/3/2025,0,Credit Card,TC00055
TT04829,U02060,CR00022,14/3/2025,0,Credit Card,TC00008
TT04830,U02060,CR00021,8/12/2025,0,Credit Card,TC00008
TT04831,U02065,CR00032,11/12/2025,0,PayPal,TC00055
TT04832,U02065,CR00018,8/10/2025,0,Credit Card,TC00053
TT04833,U02073,CR00021,4/3/2025,0,PayPal,TC00008
TT04834,U02073,CR00051,24/12/2025,37.89,Bank Transfer,TC00058
TT04835,U02084,CR00028,24/7/2025,0.78,Credit Card,TC00004
TT04836,U02084,CR00020,27/1/2025,0,PayPal,TC00053
TT04837,U02084,CR00002,17/5/2025,0,PayPal,TC00056
TT04838,U02086,CR00038,28/6/2025,342.61,Bank Transfer,TC00018
TT04839,U02086,CR00021,2/12/2025,0,Bank Transfer,TC00008
TT04840,U02091,CR00031,16/2/2025,0,Credit Card,TC00059
TT04841,U02091,CR00029,3/4/2025,0,Bank Transfer,TC00021
TT04842,U02091,CR00051,21/12/2025,37.89,Credit Card,TC00058
TT04843,U02102,CR00042,23/7/2025,0,PayPal,TC00037
TT04844,U02102,CR00033,7/11/2025,0,Bank Transfer,TC00055
TT04845,U02102,CR00007,8/6/2025,0,Credit Card,TC00033
TT04846,U02103,CR00048,6/8/2025,0,Credit Card,TC00041
TT04847,U02103,CR00001,17/1/2025,472.28,PayPal,TC00056
TT04848,U02103,CR00003,17/6/2025,0,Bank Transfer,TC00056
TT04849,U02120,CR00031,21/1/2025,0,Bank Transfer,TC00055
TT04850,U02120,CR00047,4/2/2025,89.59,Credit Card,TC00011
TT04851,U02127,CR00033,15/12/2025,0,Credit Card,TC00059
TT04852,U02127,CR00052,25/9/2025,0,Bank Transfer,TC00058
TT04853,U02129,CR00058,26/9/2025,0,Credit Card,TC00024
TT04854,U02129,CR00004,9/6/2025,0,Bank Transfer,TC00056
TT04855,U02141,CR00042,20/7/2025,0,Credit Card,TC00037
TT04856,U02141,CR00006,28/12/2025,276.37,Credit Card,TC00033
TT04857,U02142,CR00056,11/5/2025,212.39,Bank Transfer,TC00002
TT04858,U02142,CR00019,11/5/2025,0,PayPal,TC00053
TT04859,U02142,CR00032,26/6/2025,0,Bank Transfer,TC00055
TT04860,U02142,CR00042,14/7/2025,0,Bank Transfer,TC00037
TT04861,U02143,CR00024,16/12/2025,117.68,Credit Card,TC00008
TT04862,U02143,CR00051,19/5/2025,37.89,Bank Transfer,TC00058
TT04863,U02143,CR00031,5/5/2025,0,Bank Transfer,TC00046
TT04864,U02154,CR00039,14/11/2025,346.71,Bank Transfer,TC00018
TT04865,U02154,CR00026,13/12/2025,0,PayPal,TC00021
TT04866,U02154,CR00050,6/5/2025,490.9,Bank Transfer,TC00054
TT04867,U02157,CR00048,6/5/2025,0,PayPal,TC00041
TT04868,U02157,CR00017,12/8/2025,0,Credit Card,TC00053
TT04869,U02157,CR00026,3/11/2025,0,Credit Card,TC00007
TT04870,U02158,CR00006,15/5/2025,276.37,Bank Transfer,TC00033
TT04871,U02158,CR00001,29/9/2025,472.28,PayPal,TC00056
TT04872,U02158,CR00042,16/4/2025,0,PayPal,TC00037
TT04873,U02158,CR00029,9/12/2025,0,PayPal,TC00004
TT04874,U02167,CR00038,25/11/2025,342.61,Credit Card,TC00018
TT04875,U02167,CR00023,4/9/2025,0,Bank Transfer,TC00008
TT04876,U02167,CR00030,15/12/2025,0,PayPal,TC00004
TT04877,U02180,CR00004,27/7/2025,0,Credit Card,TC00056
TT04878,U02180,CR00013,28/7/2025,0,PayPal,TC00002
TT04879,U02180,CR00045,23/8/2025,0,Credit Card,TC00037
TT04880,U02180,CR00007,1/7/2025,0,Bank Transfer,TC00033
TT04881,U02185,CR00009,25/10/2025,0,PayPal,TC00033
TT04882,U02185,CR00059,21/2/2025,0,Credit Card,TC00002
TT04883,U02186,CR00035,4/5/2025,0,Bank Transfer,TC00059
TT04884,U02186,CR00051,30/9/2025,37.89,PayPal,TC00058
TT04885,U02186,CR00030,14/11/2025,0,PayPal,TC00021
TT04886,U02186,CR00011,16/7/2025,326.02,Bank Transfer,TC00004
TT04887,U02190,CR00052,24/7/2025,0,PayPal,TC00058
TT04888,U02190,CR00026,22/9/2025,0,Bank Transfer,TC00021
TT04889,U02190,CR00051,18/12/2025,37.89,PayPal,TC00058
TT04890,U02190,CR00049,8/9/2025,415.51,Credit Card,TC00054
TT04891,U02191,CR00003,17/11/2025,0,Credit Card,TC00056
TT04892,U02191,CR00005,1/1/2025,0,PayPal,TC00056
TT04893,U02191,CR00051,24/7/2025,37.89,Bank Transfer,TC00058
TT04894,U02191,CR00004,12/9/2025,0,PayPal,TC00056
TT04895,U02198,CR00030,29/12/2025,0,Bank Transfer,TC00021
TT04896,U02198,CR00027,13/2/2025,0,Credit Card,TC00004
TT04897,U02200,CR00038,5/11/2025,342.61,PayPal,TC00018
TT04898,U02200,CR00006,21/6/2025,276.37,Bank Transfer,TC00033
TT04899,U02206,CR00021,30/10/2025,0,PayPal,TC00008
TT04900,U02206,CR00023,16/1/2025,0,Bank Transfer,TC00008
TT04901,U02206,CR00043,9/10/2025,0,Bank Transfer,TC00037
TT04902,U02214,CR00015,11/9/2025,285.05,PayPal,TC00054
TT04903,U02214,CR00023,21/6/2025,0,Bank Transfer,TC00008
TT04904,U02214,CR00009,23/4/2025,0,PayPal,TC00033
TT04905,U02214,CR00051,18/4/2025,37.89,Credit Card,TC00058
TT04906,U02225,CR00031,1/8/2025,0,PayPal,TC00012
TT04907,U02225,CR00044,30/11/2025,119.04,PayPal,TC00037
TT04908,U02226,CR00050,14/6/2025,490.9,PayPal,TC00054
TT04909,U02226,CR00008,24/2/2025,0,Credit Card,TC00033
TT04910,U02228,CR00042,4/8/2025,0,Bank Transfer,TC00037
TT04911,U02228,CR00003,27/7/2025,0,Bank Transfer,TC00056
TT04912,U02241,CR00041,2/11/2025,53.86,PayPal,TC00037
TT04913,U02241,CR00046,14/9/2025,248.1,Bank Transfer,TC00054
TT04914,U02259,CR00044,25/1/2025,119.04,PayPal,TC00037
TT04915,U02259,CR00014,24/2/2025,0,Credit Card,TC00041
TT04916,U02262,CR00009,28/5/2025,0,Bank Transfer,TC00033
TT04917,U02262,CR00022,15/9/2025,0,PayPal,TC00008
TT04918,U02262,CR00053,21/12/2025,0,PayPal,TC00058
TT04919,U02270,CR00012,29/7/2025,487.92,Credit Card,TC00058
TT04920,U02270,CR00054,4/1/2025,0,Bank Transfer,TC00058
TT04921,U02270,CR00019,19/5/2025,0,Credit Card,TC00053
TT04922,U02299,CR00054,18/7/2025,0,Bank Transfer,TC00058
TT04923,U02299,CR00035,26/10/2025,0,Credit Card,TC00059
TT04924,U02309,CR00051,15/5/2025,37.89,Bank Transfer,TC00058
TT04925,U02309,CR00055,12/5/2025,57.32,PayPal,TC00058
TT04926,U02309,CR00045,6/4/2025,0,Credit Card,TC00037
TT04927,U02311,CR00024,27/1/2025,117.68,Credit Card,TC00008
TT04928,U02311,CR00020,15/6/2025,0,PayPal,TC00053
TT04929,U02311,CR00021,16/3/2025,0,PayPal,TC00008
TT04930,U02316,CR00011,22/12/2025,326.02,Credit Card,TC00007
TT04931,U02316,CR00047,14/11/2025,89.59,Bank Transfer,TC00011
TT04932,U02320,CR00045,11/9/2025,0,PayPal,TC00037
TT04933,U02320,CR00056,11/5/2025,212.39,Credit Card,TC00024
TT04934,U02320,CR00037,19/8/2025,0,Credit Card,TC00018
TT04935,U02324,CR00011,11/2/2025,326.02,PayPal,TC00033
TT04936,U02324,CR00023,5/11/2025,0,PayPal,TC00008
TT04937,U02324,CR00007,12/6/2025,0,Bank Transfer,TC00033
TT04938,U02326,CR00050,26/9/2025,490.9,Bank Transfer,TC00011
TT04939,U02326,CR00047,12/11/2025,89.59,PayPal,TC00011
TT04940,U02328,CR00049,6/11/2025,415.51,Bank Transfer,TC00011
TT04941,U02328,CR00020,25/11/2025,0,PayPal,TC00053
TT04942,U02328,CR00007,20/5/2025,0,PayPal,TC00033
TT04943,U02333,CR00049,14/1/2025,415.51,Credit Card,TC00054
TT04944,U02333,CR00003,23/10/2025,0,Bank Transfer,TC00056
TT04945,U02333,CR00053,10/5/2025,0,Bank Transfer,TC00058
TT04946,U02342,CR00027,16/7/2025,0,PayPal,TC00007
TT04947,U02342,CR00047,18/3/2025,89.59,Bank Transfer,TC00011
TT04948,U02343,CR00028,24/7/2025,0.78,Bank Transfer,TC00007
TT04949,U02343,CR00029,26/9/2025,0,Bank Transfer,TC00004
TT04950,U02343,CR00056,11/6/2025,212.39,Credit Card,TC00002
TT04951,U02343,CR00039,27/7/2025,346.71,PayPal,TC00018
